rowID	batch01_QC03	batch01_C05	batch01_S07	batch01_C10	batch01_QC04	batch01_S01	batch01_C03	batch01_S05	batch01_C07	batch01_S06	batch01_QC05	batch01_C08	batch01_C06	batch01_S02	batch01_S09	batch01_QC06	batch01_S04	batch01_C04	batch01_S10	batch01_C09	batch01_QC07	batch02_C05	batch02_S03	batch02_S07	batch02_C01	batch02_C10	batch02_QC08	batch02_S01	batch02_C03	batch02_S05	batch02_C07	batch02_S06	batch02_QC09	batch02_C08	batch02_C06	batch02_S02	batch02_S09	batch02_C02	batch02_QC10	batch02_S04	batch02_S08	batch02_C04	batch02_S10	batch02_C09	batch02_QC11	batch03_C05	batch03_S03	batch03_S07	batch03_C01	batch03_C10	batch03_QC12	batch03_S01	batch03_C03	batch03_S05	batch03_C07	batch03_S06	batch03_QC13	batch03_C08	batch03_C06	batch03_S02	batch03_S09	batch03_C02	batch03_QC14	batch03_S04	batch03_S08	batch03_C04	batch03_S10	batch03_C09	batch03_QC15	batch04_C05	batch04_S03	batch04_S07	batch04_C01	batch04_QC16	batch04_S01	batch04_S05	batch04_C07	batch04_S06	batch04_QC17	batch04_C08	batch04_C06	batch04_S02	batch04_S09	batch04_C02	batch04_QC18	batch04_S08	batch04_C04	batch04_S10	batch04_QC19	batch05_QC20	batch05_S03	batch05_S07	batch05_C01	batch05_C10	batch05_QC21	batch05_S01	batch05_C03	batch05_C07	batch05_QC22	batch05_C06	batch05_C02	batch05_QC23	batch05_S04	batch05_S08	batch05_C04	batch05_QC24	batch06_QC25	batch06_S03	batch06_C10	batch06_QC26	batch06_S01	batch06_C03	batch06_S05	batch06_C07	batch06_S06	batch06_QC27	batch06_C08	batch06_C06	batch06_S02	batch06_C02	batch06_QC28	batch06_S04	batch06_S08	batch06_C04	batch06_C09	batch06_QC29	batch07_QC30	batch07_C05	batch07_S03	batch07_S07	batch07_C01	batch07_C10	batch07_QC31	batch07_C03	batch07_S05	batch07_C07	batch07_S06	batch07_QC32	batch07_C08	batch07_S02	batch07_S09	batch07_C02	batch07_QC33	batch07_S04	batch07_S08	batch07_S10	batch07_C09	batch07_QC34	batch08_C05	batch08_S03	batch08_S07	batch08_C01	batch08_C10	batch08_QC36	batch08_S01	batch08_C03	batch08_S05	batch08_C07	batch08_S06	batch08_QC37	batch08_C08	batch08_S02	batch08_S09	batch08_QC38	batch08_S04	batch08_S08	batch08_C04	batch08_S10	batch08_C09	batch08_QC39
468.88917	61728.26946	7750.803891	52881.42539	4622.57301	53831.65143	66269.53174	27451.81263	51358.45698	7355.470909	69386.82134	53730.54418	19942.14587	19147.88107	31130.69369	122158.6238	51521.31086	38809.02118	5341.159566	82152.45021	22097.93145	58678.22521	8619.729211	45223.33697	49910.86703	42665.61971	3300.097319	56544.63135	75764.57818	24352.47335	59460.72221	9771.655809	88092.74061	61119.98249	18411.59698	18543.26811	37680.83778	120357.9497	27211.62066	42618.85829	38197.26057	45920.1917	4459.441901	84461.72741	20018.32262	55247.73668	7959.248264	43017.50305	55945.02751	46450.59041	2831.085004	58956.35118	75370.95704	24943.48923	46587.34289	9923.047474	116939.6493	62405.73195	27617.14381	18735.11763	38755.04732	103835.2788	24926.4744	67653.99393	48384.03873	75251.11056	7789.913815	80956.37171	21113.17215	55603.62223	9281.949938	61368.38694	35707.85098	42718.01435	43891.12428	86639.09207	54409.60514	10110.69262	99127.04255	66354.38136	14662.60285	17792.34193	39306.35741	142847.0336	25643.3037	50484.86203	72572.67691	4463.471496	88682.00678	56240.68704	54711.54048	44953.43066	45486.1484	41842.76666	5137.107632	60232.41043	82627.80776	30819.84159	8010.669989	52355.93616	20446.69522	30948.89603	55303.48669	46532.56872	68535.2448	5291.429677	57023.24717	55904.43235	57335.17152	7368.084127	55333.68066	60962.68861	22576.92055	55897.41992	12816.32082	101188.9571	54695.07447	26675.34204	21266.14551	47277.93433	36886.12859	59941.69003	53081.97933	76778.03884	2508.3218	26409.10149	53649.56357	56370.56886	11980.06397	63937.42378	54698.26676	42946.62732	13187.15953	53990.34193	27772.73943	61956.12063	12040.94009	91221.4553	58460.38212	21874.76456	42143.712	111657.4914	34043.13965	54470.98055	42362.68727	65247.92453	87413.35507	20064.79547	54300.36456	8549.793976	45716.57423	45712.27348	46865.21634	14205.04492	58448.69762	74114.24442	26649.00714	58782.95352	7600.676471	96560.76457	53883.32818	27680.30007	43770.13045	129163.7587	59381.7316	42546.39107	63806.07203	4045.696498	76773.40496	24220.7481	53844.70511
468.94576	27703.22194	7425.867892	11368.8359	11568.09526	27334.77227	12141.42288	25008.81443	15487.79193	17098.88951	11805.6224	25259.37818	24985.66145	28668.19269	6717.959051	19930.63274	24634.44347	4960.349732	12024.01821	18134.95009	24414.47659	29187.65908	5266.087007	11413.60841	10276.65179	30269.78572	8874.200593	27262.8338	14877.69907	20456.8383	14473.46181	24831.20881	13826.45013	31874.83592	23701.24872	30948.40707	7121.517682	18865.07809	28790.4536	20706.66872	10001.86564	9447.176779	12585.14795	14242.04795	23164.29104	28728.18154	5411.262754	12644.97735	12226.22833	30771.39977	11150.00499	28282.66212	13442.5531	23292.65088	11385.55901	20488.07272	19701.77324	28809.03503	32129.7931	29750.69925	6023.923042	17907.01599	26689.71	32111.86714	10659.72217	9652.810434	15366.21095	15152.96977	23542.77861	26280.22779	7602.288909	12316.33465	5461.385909	28996.45564	23640.43954	18356.7725	12652.55981	21865.65256	16185.72365	27022.51025	19129.5246	28211.74202	7974.330052	24012.23515	26413.42466	24682.77042	15527.67931	13786.32358	13885.63217	28913.48652	26961.52968	14756.8466	8993.801469	29672.61719	9533.792355	27631.34156	18184.02767	31562.01631	24211.76216	26155.42861	36339.54335	34426.92139	27453.42957	10380.81426	11653.63587	10174.85349	27090.77516	26929.9256	18889.51325	11014.98386	27291.06737	12987.97376	23139.0334	14974.56284	26990.88866	17535.47946	25021.0724	29448.28261	35466.38125	8367.952167	38769.96244	31311.69824	11027.68614	14016.68531	9721.112338	28089.71882	25172.66559	27037.1111	5185.301473	17157.6364	12186.63748	25838.1229	8432.660156	28381.84539	22756.18535	11647.63092	24353.66022	15662.45491	29530.10805	24656.27816	4319.568046	20020.69538	32554.91429	24031.04684	11218.20107	12919.85118	13772.02347	25209.07302	24835.11909	7047.637747	12834.6332	10496.69743	31233.19158	5026.960054	28152.50622	14871.78792	23286.23772	14133.46272	20576.23432	9494.714345	24961.7055	30720.97854	7086.412792	19182.21429	30390.32598	10358.31944	12181.09777	10923.19137	14747.93582	27069.56567	26882.67293
469.05579	105904.9751	20040.37037	149724.3358	11157.99841	105905.0475	199255.6232	30522.01603	241046.989	19715.00627	121738.1823	105904.9726	26546.09677	31750.29845	82093.90281	108339.9961	105904.9905	87267.94371	21521.99437	218213.2218	50502.92544	105905.0252	21400.7755	129845.0028	153749.2514	37355.82557	8982.621596	105904.9839	214252.7135	29381.38118	221183.4785	16656.29144	172744.2249	105905.0213	33410.58409	40733.78398	103385.2117	119619.7211	38707.88287	105904.9679	113580.0828	192799.8349	10033.49539	220214.1102	52311.53939	105905.0025	9086.804661	118771.0816	143812.7646	37541.38462	15999.87366	105905.045	191138.9466	28521.10477	198656.3665	21696.14922	168060.8804	105904.9413	33143.90587	43484.65027	87752.77792	120123.4561	40470.42849	105905.0392	94358.54589	185133.9781	18046.5634	213147.1705	61088.50115	105904.9669	21240.71481	116154.8825	129889.544	40178.87637	105905.0501	231973.674	196416.2987	22714.25305	176970.8639	105904.9636	28083.93604	40627.47189	85659.48065	121534.2869	42138.10592	105904.9975	183593.4159	6739.325413	205840.5244	105905.0086	105590.6928	153925.2093	169162.4784	45254.91049	17099.61213	105460.4839	242178.1887	43832.61451	24666.80608	105383.1748	39406.16421	44097.8057	109358.2765	98216.2111	195636.8431	6527.750018	103811.1459	99922.23257	149497.4445	18422.28758	117579.2514	248657.3348	36320.28779	267633.995	25274.76984	221479.0577	96711.71793	42659.47288	36793.53351	98835.26297	48179.98116	113348.7967	120951.2887	169594.6675	21807.85654	71461.24047	103441.1824	103880.9041	18139.21428	160232.1273	163618.983	38607.66558	8720.3236	111430.4009	33757.994	197263.8277	23807.97454	173003.6501	102663.7245	28391.46783	96257.73883	127750.7323	46331.70597	108375.8686	95070.79168	187972.3553	235786.7264	62070.14987	105132.7237	4350.705844	129863.1805	156040.5587	51452.93736	15283.4353	104069.8466	252026.2425	36247.23893	216888.4388	25708.9291	167502.0736	102114.4763	33327.16798	97475.00979	131173.0031	108086.4069	108355.474	198816.0614	12686.80694	205114.2895	66443.36877	107746.1576
469.09634	46804.63725	62970.66971	18608.75076	25898.06541	44320.29326	36208.24987	30876.51958	11406.71717	36775.02873	25002.40784	45796.1466	39430.86574	53599.13115	25492.34938	41761.27647	42992.08922	26529.26966	76332.46897	23293.86512	34334.279	43546.54095	59825.81864	36681.16306	23339.48082	29408.41494	14725.01069	40972.05896	34107.78642	27608.33218	25922.25222	36690.40389	13957.90744	47315.45457	37221.18523	54950.84238	19826.6924	41286.22392	64116.20485	41072.44941	11406.28349	24327.59376	75296.10794	21980.37781	34521.26383	43558.66478	57819.97384	37839.8701	19290.21316	26599.79709	23826.03058	47295.68736	33489.81396	30285.53546	10134.72795	35542.86864	28130.47129	45387.29033	45476.81251	61772.60368	10704.00249	55333.96605	71452.78499	43509.0326	11993.63469	28901.14201	71604.33074	22157.63175	33747.24802	43274.12545	54935.38663	37682.625	20886.02586	28342.75729	46675.96948	35380.49702	26270.35074	36326.25423	12660.42483	43989.62997	36170.47001	52837.9546	24916.33832	40220.5957	73078.23046	44634.43533	28357.01046	71632.28008	16100.60293	44147.56999	42130.04521	35641.99317	19400.65913	27204.50008	20805.12255	48087.83544	36491.17302	31446.43769	38365.81332	43918.83949	52981.4013	74212.90323	44702.86301	12524.06828	25586.24888	64009.29257	43326.42633	44262.33879	42284.25414	27056.69719	45732.22552	34402.17031	25429.19025	16639.33921	39973.09191	16705.7587	41624.03824	12960.13051	57975.74286	16814.33437	68708.39947	46390.91013	12988.47679	19369.31758	55727.83443	24683.82068	44092.78512	44528.9422	54464.85601	44089.56229	19272.93076	30078.4344	22651.90617	44250.21518	32364.06471	13199.11849	5314.547047	14490.31729	44950.9381	14961.63337	12800.60379	42892.62196	75205.82818	43069.69248	8253.181326	24630.42137	23408.82923	13865.99103	45106.09404	51880.95423	32996.07907	21005.16911	29735.07309	19663.05461	44998.18104	36948.66591	32167.18622	16030.13229	42578.75832	14248.33159	43227.23555	15526.17102	14283.66297	43055.50735	45046.33886	13580.45787	20952.62389	72454.72045	17772.34159	19327.04778	44380.40442
469.31215	17432.39464	15319.13497	14126.77853	20334.34427	15608.94928	13580.61047	20596.37923	7660.587205	29785.38504	20900.76198	15267.78138	24969.40155	17396.35484	17222.9193	15217.83761	14393.02689	11789.7169	18964.33783	11154.56047	18308.85134	17324.72868	18964.02331	12068.73613	15729.23775	33706.95866	24101.12894	15870.4585	14163.76406	16613.84161	6658.450227	26011.97062	20575.20623	16678.52491	18823.5613	17254.71368	7722.505069	15063.56084	10163.86401	13962.87203	12906.44257	14561.5029	21832.94891	12766.0306	21054.96939	14938.15968	15836.04445	12871.90721	15556.36544	41274.06356	24130.09035	17427.31361	13810.91679	27439.38831	12919.52322	35548.71798	24044.97957	16841.90536	18189.92325	17041.22335	12449.45244	11066.38447	12775.443	17484.68249	5670.448799	12835.76177	11502.29544	14657.52701	17196.63854	15852.63265	13760.28519	15876.25885	13135.70959	31622.23186	14356.34409	14618.51378	10927.72822	27570.84388	17998.24665	16493.8261	15455.61432	17036.98102	12935.88645	9308.602273	15018.06698	17434.3575	15222.96837	18413.88274	7595.411825	14522.62598	15506.22625	13405.06434	11492.11495	24458.71441	22285.23688	16998.06079	10676.19779	20518.94448	22850.47205	15688.19028	16988.06307	15312.88072	15695.4448	9725.969462	15143.96553	16795.31306	16028.22664	15719.07037	13072.29145	23573.37228	19833.77429	11450.94163	20828.71433	9028.369816	32555.65576	18561.62155	15128.89989	20139.70393	18017.3843	10438.34664	16508.9182	15956.51622	8546.082567	16395.17365	17358.39315	14462.45292	16273.20611	15638.94214	8635.725461	13296.14316	9068.941438	24195.33191	17688.27725	17933.65992	17760.46828	13411.67304	34716.94919	20505.20348	14546.98504	15788.10916	11187.44223	12059.31515	10578.7287	15578.06426	14974.27881	13429.9017	12491.13615	13569.7546	15269.66017	16716.66185	19895.7007	11565.55187	21759.48432	22293.71259	17506.13063	15529.4497	18734.31147	15212.95739	36251.06561	17921.51157	15188.45907	15954.99901	15524.82858	13448.6618	15990.66926	15157.13154	13207.64228	14117.15708	6685.56261	17504.25648	16163.97563
469.3248	293431.3042	17399.22378	87541.09127	133546.4604	250598.9343	70318.48678	276660.0247	38675.3865	197596.8481	341738.7853	247237.9481	326627.8201	182746.2437	134291.973	117660.6979	231635.2401	81547.63435	212919.0838	14053.62699	164043.3069	245435.2302	13668.06972	63831.97548	90592.42428	641831.0481	189940.2013	242761.4742	99098.94759	147739.4217	34877.87934	174239.2849	274316.4851	261319.8573	176733.1188	211713.6362	52516.68339	110605.5959	46062.26891	208572.9967	174587.808	63506.72341	252178.3851	18659.45685	215357.3411	238401.567	22498.26931	79354.90484	107489.4038	1027807.672	205406.1639	275418.9778	79180.95033	451888.9874	42762.08993	491982.921	373876.7149	280221.0992	166318.9691	134491.7417	102578.43	74967.69984	60105.13547	264288.3684	59109.21883	124035.3962	137128.5506	75994.06175	109275.8686	247393.0204	16106.70517	155074.322	93264.70299	554645.3354	223008.5408	60002.04997	78288.80255	165114.8384	253886.5691	287040.4555	136239.5712	190607.1531	82668.30264	109378.1994	79859.22409	259517.6194	123095.6315	213172.6693	15957.97958	236088.4713	253222.2327	89639.10476	88401.21945	491951.8717	249719.3869	251355.7507	47537.04335	415380.4631	173599.2203	245082.5252	213143.1069	177322.9393	256601.2581	78941.24766	159763.6279	165548.0324	251471.4819	266056.8314	80625.07224	137669.8789	233831.16	56020.44024	352282.4526	47616.85209	242178.8918	305165.7222	254125.6988	197214.0325	217462.2501	104526.5973	72263.30182	251180.7016	61249.88514	93406.92526	174463.193	51681.06211	253442.9009	249104.6319	8759.032118	83761.90337	87888.41333	309322.2561	77684.75947	256264.6736	229942.2859	125839.6818	211999.203	187241.454	243187.0295	135896.7622	70008.59633	80296.009	80881.43496	257450.3127	53291.77231	64684.97126	12260.04049	59329.01194	248040.1276	23738.73138	330508.4414	83751.9405	274149.182	121654.6692	265523.4509	88456.16771	216755.4617	116312.2076	198988.6771	179253.4062	242357.7787	147959.8281	124782.5935	72654.96053	250802.0673	55829.37006	84720.34433	130945.8886	69684.02648	126005.0399	251778.3448
470.0144	161430.0509	25665.36669	245849.0474	43788.6111	172132.0301	248013.7381	121007.8656	218290.902	43822.47634	194216.0533	153212.8212	93172.95888	96146.63634	139058.8418	284328.2215	168430.852	152324.9234	42285.58138	254296.4286	62462.2202	177079.1458	25387.26481	181653.3938	236118.2632	112337.1867	41768.29293	168906.005	282105.1053	118619.4707	239200.4393	56232.31097	251896.3549	188799.9999	89625.13316	111599.4712	172963.749	278730.8481	107359.4197	151035.2327	173313.0083	182813.2676	46321.09699	264007.854	62262.97438	161026.8566	26025.42127	187893.3438	252086.4831	105995.4899	41408.81399	173294.3417	264577.2957	129152.2828	237157.7087	49482.10058	316222.403	167283.0304	102700.4435	112484.5727	166192.6949	251234.0276	109847.4089	174299.3071	177001.2408	251662.8098	51051.33398	246135.5635	60430.41385	164792.3931	24439.69359	177860.2588	202632.622	105449.4832	154243.5283	314024.1819	204638.8051	47347.11448	273751.0875	183503.391	70217.21149	108585.9631	148585.2393	309398.9408	123686.7628	157325.2097	242071.5627	51736.35164	231363.5348	168149.3356	166700.1804	215209.5368	239063.7686	109337.3296	50374.76303	166954.0629	311135.5899	151894.881	53989.76683	166145.3679	124761.7136	141843.896	170293.0994	173359.1208	246885.1503	47059.03995	165174.2858	159002.7447	224965.1441	48113.67368	181391.8717	262769.8247	136802.5248	257964.387	52113.37985	281023.4671	153514.6971	118143.7102	136042.8555	203964.2456	164151.6466	183354.4441	181099.6398	288114.7742	50318.65955	76612.2447	160214.9194	173010.6559	18774.07385	221222.6064	250723.1276	90592.21854	39718.74102	159744.155	130115.8998	256753.3831	63293.02976	264016.0926	174296.1154	93819.83068	171099.4896	270179.9495	138048.3414	157302.5544	163084.2423	229065.2967	271915.3445	66613.25894	167700.5478	25459.57942	198198.7599	224574.3696	115348.9543	41060.89368	178369.3568	281202.2093	148249.1166	233687.3315	49479.18526	270916.7071	150489.9338	109636.4949	166125.1192	298012.4495	175956.8356	149562.3064	226465.2954	47567.51365	224665.0021	70682.66833	168717.0903
470.25159	55006.78347	39759.67346	26673.99414	41647.12478	40296.06119	56130.956	29252.41991	9041.46928	52565.25952	55552.70561	53233.44011	31850.94159	45405.41973	31535.10945	34455.00614	68371.9096	23503.14181	51037.20988	46399.44334	31739.96289	42932.29981	29408.11229	26476.99781	25583.64116	54037.00749	31722.95006	51074.7916	33831.10221	23368.74248	36240.27587	44422.64844	42624.47574	40407.30641	27249.9565	47052.12927	18293.43117	22441.16735	19631.04354	44813.18229	19954.52617	39292.1728	23891.78003	28385.89367	35691.67491	37593.45611	37013.69375	14772.42976	30904.00814	20962.1674	22634.04781	68236.00894	21826.74721	44725.22397	32560.00264	29549.51686	18900.63801	58771.88243	25481.3863	16384.61079	33472.64991	27750.93087	15139.34959	52029.34395	2981.163648	25089.75079	27535.95629	21272.43468	29193.34944	55499.52196	31553.93816	34481.84138	29144.64525	34983.39879	44385.29024	19840.5469	22633.07215	21546.59822	23394.41179	43482.72135	65553.54614	34662.53387	28315.69958	15940.42181	12685.5245	51881.86006	19665.63602	25214.29767	17616.90821	49960.26618	37131.98784	70830.68784	76126.6153	36499.74805	55817.48758	35222.48336	61675.89831	77718.73976	60504.15265	40404.15507	42348.58396	28183.53437	35805.90173	69586.95208	19393.083	56695.32403	28753.88185	37457.26175	6083.387437	39352.97747	35765.63993	4797.144844	16199.43251	5309.42619	63255.23021	9283.64626	49737.5	47800.2796	85794.22138	5481.71223	35138.26817	34436.46327	34768.58042	34710.31678	29914.55193	52895.69778	49737.5	34413.66255	57243.83034	49100.70489	53083.18725	88678.30083	44485.93585	85618.79799	71042.4526	28560.64071	71365.44426	71505.08981	55924.66933	38507.24771	6612.704534	25207.9871	25970.10261	38274.78641	7795.090527	31820.26736	33474.77881	44481.81514	49584.17695	38269.70153	26441.22921	23889.3671	83710.83081	30859.72893	51656.43418	23641.48478	26821.90647	19282.67484	117088.3791	22349.33818	40888.98285	39912.19081	25737.27235	23170.38624	53997.29466	18677.64099	14162.29724	28952.517	26810.74731	46636.61798	52226.33562
470.32821	69538.547	33821.18307	20505.05536	32984.09655	61003.24094	17632.50301	66757.77325	7830.315815	48279.21711	82039.37916	59825.82055	81005.7143	44667.80517	32292.32594	27562.02466	56337.61252	22155.26661	53364.03454	27419.95293	42909.37673	61670.84164	32954.32916	16024.59633	23157.61411	154106.8808	49519.599	59291.79229	24675.20734	36465.74445	7925.731206	45606.3608	71352.72477	66098.26521	43668.04631	52843.69515	13682.35518	28975.4949	12167.76538	53314.13108	43060.38845	17517.58463	62233.13254	27535.74182	58904.87944	58191.88496	46559.30552	21020.13162	27097.72982	256350.5072	56312.73444	68756.83291	17586.71181	115072.5467	11460.38266	123440.7293	88351.06466	67879.8007	42172.10306	32280.56537	25414.54525	20620.69489	15195.63288	64067.11332	14383.25573	31912.72193	33133.59829	28172.24265	28569.42168	59859.54275	34746.81951	37081.67987	25295.44462	135717.41	52094.6037	15032.83625	19730.31265	42508.46556	64735.16432	71369.32786	34305.1746	49628.12087	20991.11148	27731.2028	20509.17015	62819.84691	31622.56676	55337.11837	27807.56148	58801.18941	61560.87987	24150.77954	22437.78907	120730.1499	61438.65637	62125.16774	13619.90151	105535.5607	46636.03117	60386.82318	52106.58164	45078.8536	62321.67187	21652.36534	37935.3512	42398.67744	61548.4875	67729.60179	20709.86586	30476.96575	55254.61528	13224.68982	85429.89138	10337.13841	58877.75495	77938.86725	61509.70696	47579.39755	53619.67778	23802.01964	18093.27771	60859.93328	13214.87095	25109.9879	43170.00441	13819.90742	63231.54975	59999.24129	43700.72032	22234.95258	22019.71079	75833.14929	19490.98034	63668.34928	56324.61478	31784.28854	50702.04636	43376.75389	59741.76125	35626.24895	17079.72757	19403.7559	21902.14242	62498.59489	14331.72753	16347.46258	28144.56599	14932.75474	60323.77009	5867.788	79801.18342	21208.98228	65876.36857	28237.13689	65898.77263	20528.31591	50164.03919	26626.55267	48659.45801	41954.91577	60945.51282	36016.91232	32281.17069	19049.9538	60984.05522	13213.30103	19854.25983	34300.46095	26491.56678	32800.86614	60460.34076
470.9348	23954.58326	22679.05381	29058.23986	41519.68977	22276.65226	16927.47096	34191.35123	14194.82451	27916.1015	9305.791676	20052.02833	23625.22089	21555.30417	21099.69538	10268.49482	22068.65513	24373.90592	36743.86056	14418.03593	19242.59245	24225.86736	20033.07464	14415.17139	24724.52626	61651.73268	40556.59565	23106.93838	20104.77938	33119.11362	21240.44281	28198.38512	12438.1645	27719.32611	22504.17353	25970.19508	29076.69797	10088.65562	19754.06559	17962.4111	25764.44999	10549.82465	41409.7308	16507.47297	16469.20156	21949.43217	23263.81216	16511.34649	28201.4437	56642.3471	38403.44863	25657.69209	19007.3815	36733.58516	17329.88243	28413.76831	20113.17889	28524.23435	30884.6059	24847.95235	29616.19826	5675.534499	20129.58835	23847.94058	34592.37786	21715.77471	43241.33789	16362.41086	16533.56666	22382.72633	25635.25839	12892.06352	18986.37219	49281.96044	17935.30302	21413.32247	18638.98045	25231.98295	12987.85185	26355.72762	14737.83854	24493.42499	27455.90616	12474.93638	21114.69908	21752.3496	14380.64337	51020.78448	15450.52437	22114.02633	23047.70517	17824.06258	21012.834	50808.75011	52885.92557	22436.75094	20230.583	40737.68691	26378.77858	23681.67799	30841.0182	28399.71945	22010.2549	27485.76271	14307.37145	37894.1874	23224.31943	21637.96795	18488.60555	40200.99703	24108.83154	13508.16119	35188.5094	15589.15597	30734.52166	11290.71362	21843.4452	30471.4192	34930.83116	38661.34768	37243.55636	26223.07291	27956.19388	26658.90375	39752.6311	22452.71506	20949.01824	25811.83453	16475.06456	21702.25506	26014.89304	42407.05202	29158.77108	20378.01379	38275.36266	21749.21155	45017.38285	12825.92768	25187.4708	24578.66677	28487.91083	10884.74574	23985.69647	19789.33212	28329.68442	15133.75512	16203.37272	12831.07749	21853.96731	22016.5894	17301.17486	23749.13362	47034.3206	30832.25648	24667.84732	17845.53281	43396.89908	14062.63904	26882.52075	14146.87161	20617.1592	29362.39198	24664.71895	8624.595588	25889.88694	22302.41767	12829.85498	38365.3575	14260.48327	15360.31393	22709.44717
470.9444	16075.96288	16997.51287	16949.00986	18551.73858	16381.76932	7655.147162	7617.586169	6708.273787	12006.17296	7906.201046	14238.95051	17441.30033	17450.89673	11961.34388	12745.16644	14630.38595	14947.41687	10527.83386	12990.87917	15976.02168	16207.60195	15028.45258	12555.80226	12529.27621	11533.5666	16122.67247	15488.68814	12104.85254	7829.25679	13719.61605	13474.41045	9858.289842	15563.88802	14337.19688	17482.9713	13874.26785	10303.12351	11245.99311	9838.147805	14167.08118	7478.819699	11500.08317	16941.6979	10716.19434	16725.34294	13351.20587	13434.30583	14300.28921	10945.11745	16761.38902	16435.63681	11661.20287	6281.211162	12889.58105	9812.210481	12967.65088	17365.49466	18597.16021	17473.45524	15203.91707	10109.30707	12638.19824	15767.09177	16104.13529	17460.52682	12464.96221	14234.3556	13228.61974	15147.78063	18092.92639	15916.31562	9720.566295	10748.29834	13655.69537	14030.50591	11636.95595	9377.64118	12014.75578	15330.18903	14089.03937	16037.93566	14068.29607	10757.56366	9688.689164	17019.80383	15626.85744	12241.94576	12563.00274	14309.23646	17382.30409	14609.6799	11538.707	9573.158825	16313.42135	12389.49942	12335.61191	10115.90353	11048.66062	15394.43544	19863.9796	14021.34115	15222.24019	14772.4354	14349.50353	7814.381021	16045.7205	15100.46106	13431.55519	14197.59107	16849.89846	9627.501665	7255.501885	6519.438514	12294.36856	9287.021836	12788.67326	18466.36693	16851.14261	14840.04683	17024.72381	15724.85771	14389.98842	14847.06219	9105.935884	16743.9238	15822.22886	15060.14815	12404.84832	13467.84624	10170.13071	8938.235093	11535.49737	15076.27813	7680.391607	12355.6281	14578.12522	9627.458332	17502.50524	12846.9558	15760.76002	10858.12724	12740.72516	13593.78604	10588.80863	14165.94435	13480.67622	10911.31917	16644.54951	15791.69476	13254.80221	6054.666481	10197.26294	12486.97555	12671.55182	8428.964418	11294.38383	14130.54562	11993.57696	12410.65735	14101.90102	19687.78823	15814.03946	9715.092792	17244.33733	11577.39731	8615.602965	11245.08833	11954.07187	13446.45848	15554.12707
470.97026	21069.49819	37763.35964	43663.22649	24477.62902	21069.50338	39452.36663	17876.75575	54633.38602	18412.83394	19124.23583	21069.49921	28108.25228	46530.93445	49735.41686	19590.9197	21069.49649	36463.98734	21493.61011	49157.91284	25285.48878	21069.50482	43239.37832	58428.12763	51986.11345	9857.365754	20682.37214	21069.49442	45289.97419	17502.90253	55272.78078	26269.77287	28658.69613	21069.51069	26396.59252	61612.84429	60394.69393	24309.75332	31922.02121	21069.48666	44004.0031	28526.96229	21287.72656	53194.51999	2913.860706	21069.50647	40500.09663	49982.44124	46732.10229	10209.36961	21383.09021	21069.50135	41908.28806	19241.88128	44692.55236	21796.69679	29191.44022	21069.49585	31650.04637	52657.79817	47050.79794	18082.5056	25666.08157	21069.50108	37310.12937	27506.02017	17931.21481	43415.7845	25102.40934	21069.51208	34082.75894	53277.67367	39316.98108	11926.05522	21069.47791	53290.84198	53634.74597	23660.43961	31464.65577	21069.51282	18555.57258	47070.39797	47202.02334	19435.46893	29418.22929	21069.49956	27297.68114	22234.34915	47556.15299	21069.49861	20728.84622	60479.0061	44713.64089	9177.857309	20639.07507	22297.58162	39282.92894	21530.10718	24828.36704	20014.32014	51208.18546	30499.26853	21055.39055	34482.52247	29042.51663	16504.63699	21317.39398	20328.31392	50004.19818	17296.40263	22091.93168	41132.6214	20708.44105	57148.82876	26467.92608	28733.32667	20659.36412	28216.83335	38724.79793	41303.44256	29412.63137	21572.23256	38312.03458	9704.575665	16566.07934	3113.960939	20745.49863	19919.83431	35353.43288	55248.01262	45385.53526	9073.869911	18736.24512	23142.84562	17993.64912	43892.92759	17933.38369	25203.86468	21672.05808	23686.17041	48608.48118	18529.95296	30484.41732	20451.27796	33427.66014	27337.42571	44894.15508	4923.879308	19605.00833	33253.45678	44228.32896	38422.77684	10668.57503	20944.93054	21274.96444	42451.41162	18517.96655	47574.62181	17214.89073	24682.10797	21429.91144	22996.70961	47503.84947	20057.35275	21428.18869	34486.89373	24990.36573	16727.80766	41162.61674	5282.085731	20908.51826
